customer_id,customer_name,books
458,Blanche Ratke,"[{""book_id"":""fdf44ee9-ac4f-48d6-b175-c0e5ec97e3d2"",""author_name"":""Miss Olive Conn"",""book_name"":""revascularisation peddle upwardly"",""lend_date"":""2023-04-19"",""days_to_return"":28},{""book_id"":""d8be8a5f-6358-43b7-8d00-767d9cf5d25a"",""author_name"":""Irvin Towne"",""book_name"":""but that constant"",""lend_date"":""2023-03-25"",""days_to_return"":12},{""book_id"":""025528bc-7752-4b6c-9ba1-1a3f66a45d99"",""author_name"":""Dr. Kristi Morissette"",""book_name"":""yowza knowledgeably triumph"",""lend_date"":""2023-09-16"",""days_to_return"":14}]"
459,Lee Lemke,"[{""book_id"":""38c3bcc2-c6e9-4d3b-809c-3e20849e7d44"",""author_name"":""William Koss"",""book_name"":""meaningfully for woot"",""lend_date"":""2023-05-23"",""days_to_return"":7},{""book_id"":""23b563de-c77d-481f-a3fc-c9abe1296656"",""author_name"":""Terrell Harvey"",""book_name"":""worth what yowza"",""lend_date"":""2023-11-19"",""days_to_return"":1}]"
460,Sylvia Stroman MD,"[{""book_id"":""ae908ece-d74e-40f5-89a3-a871bbd92938"",""author_name"":""Orville Stiedemann"",""book_name"":""failing mmm glamorous"",""lend_date"":""2024-01-25"",""days_to_return"":20},{""book_id"":""9c480ab4-4dc7-455e-9284-af60a3906c5f"",""author_name"":""Yvette Koelpin-Stanton DDS"",""book_name"":""psst huzzah meh"",""lend_date"":""2023-10-10"",""days_to_return"":22}]"
461,Jane Hoeger,"[{""book_id"":""38f6f6da-3b22-4b02-9f55-0a8f368d2985"",""author_name"":""Blanche Waelchi"",""book_name"":""wrench demonize needily"",""lend_date"":""2023-03-30"",""days_to_return"":2}]"
462,Nicholas Hand,"[{""book_id"":""b121ba22-e1e1-4053-84d6-8aa9069a37f7"",""author_name"":""Marta Terry"",""book_name"":""hybridization across brr"",""lend_date"":""2023-02-02"",""days_to_return"":12},{""book_id"":""64bd90e0-eb45-4df5-bd6b-c9cfe7eb999d"",""author_name"":""Rene Waters"",""book_name"":""ultimately proceedings flaunt"",""lend_date"":""2023-02-13"",""days_to_return"":29},{""book_id"":""b121ba22-e1e1-4053-84d6-8aa9069a37f7"",""author_name"":""Marta Terry"",""book_name"":""hybridization across brr"",""lend_date"":""2023-04-16"",""days_to_return"":14},{""book_id"":""7f96eefc-2239-4e2f-a77f-1b0ead289534"",""author_name"":""Tammy Pagac"",""book_name"":""stumble throughout roughly"",""lend_date"":""2023-12-27"",""days_to_return"":4}]"
463,Dr. Maxine Cummerata,"[{""book_id"":""6f6b4a25-e694-4c64-8a5a-e7433da80fce"",""author_name"":""Terence Littel"",""book_name"":""mountainous chant precedence"",""lend_date"":""2023-12-09"",""days_to_return"":19},{""book_id"":""9c480ab4-4dc7-455e-9284-af60a3906c5f"",""author_name"":""Yvette Koelpin-Stanton DDS"",""book_name"":""psst huzzah meh"",""lend_date"":""2023-10-20"",""days_to_return"":6},{""book_id"":""e666261a-62ba-430d-80e9-9cec5b426b46"",""author_name"":""Randy Macejkovic"",""book_name"":""while exactly recuperate"",""lend_date"":""2024-01-18"",""days_to_return"":25}]"
464,Elsa Oberbrunner,"[]"
465,Florence Shields-McLaughlin,"[{""book_id"":""f93ba989-fed9-4501-abbf-e5e3f1b938de"",""author_name"":""Tami Quitzon"",""book_name"":""into fries ammunition"",""lend_date"":""2024-01-04"",""days_to_return"":14}]"
466,Hugh Willms,"[{""book_id"":""fdf44ee9-ac4f-48d6-b175-c0e5ec97e3d2"",""author_name"":""Miss Olive Conn"",""book_name"":""revascularisation peddle upwardly"",""lend_date"":""2023-09-27"",""days_to_return"":22},{""book_id"":""0f4cb001-17e3-480a-a569-f72191547a1e"",""author_name"":""Mitchell Strosin"",""book_name"":""interestingly truthful free"",""lend_date"":""2023-04-15"",""days_to_return"":24},{""book_id"":""2ff6d072-9cc7-4c0b-8108-dc4e8b52e7be"",""author_name"":""Jenna Gerlach"",""book_name"":""gift amongst decent"",""lend_date"":""2023-02-03"",""days_to_return"":8}]"
467,Jose Langosh,"[]"
468,Taylor Beier,"[{""book_id"":""e2a21607-ae01-413b-a35e-cdab1d051fb0"",""author_name"":""Maurice Renner"",""book_name"":""furiously hay ha"",""lend_date"":""2023-06-01"",""days_to_return"":15},{""book_id"":""db76fd9b-0f5a-4e31-89a4-288a0f5dc763"",""author_name"":""Fernando Streich"",""book_name"":""what resect unto"",""lend_date"":""2023-10-27"",""days_to_return"":26}]"
469,Nina Rolfson,"[{""book_id"":""d253e159-3027-4b96-917e-a2a6a9e14a7b"",""author_name"":""Maureen White"",""book_name"":""powerfully during idle"",""lend_date"":""2023-05-15"",""days_to_return"":22},{""book_id"":""38f6f6da-3b22-4b02-9f55-0a8f368d2985"",""author_name"":""Blanche Waelchi"",""book_name"":""wrench demonize needily"",""lend_date"":""2023-09-26"",""days_to_return"":30},{""book_id"":""05fdc1c0-a500-4899-b48d-2157b82982d6"",""author_name"":""Mr. Sherman Batz I"",""book_name"":""curvy tart informal"",""lend_date"":""2023-11-29"",""days_to_return"":26},{""book_id"":""e3cc270d-bf87-4c0e-836c-0ad79c23c3aa"",""author_name"":""Jenna Gerlach"",""book_name"":""interwork irritably hmph"",""lend_date"":""2023-05-24"",""days_to_return"":24}]"
470,Rachael Walter I,"[]"
471,Noel Abshire,"[{""book_id"":""52302f52-9643-439a-aac2-d6b438a07e54"",""author_name"":""Rachel Johns"",""book_name"":""boohoo commonly mechanically"",""lend_date"":""2023-06-29"",""days_to_return"":14},{""book_id"":""e87246ca-9449-47f5-b639-478173ca27dd"",""author_name"":""Rene Waters"",""book_name"":""grasp majestically clamp"",""lend_date"":""2023-05-26"",""days_to_return"":21},{""book_id"":""ae908ece-d74e-40f5-89a3-a871bbd92938"",""author_name"":""Orville Stiedemann"",""book_name"":""failing mmm glamorous"",""lend_date"":""2023-04-02"",""days_to_return"":15}]"
472,Philip Moen,"[{""book_id"":""611121b7-4350-4e60-a0cb-4ea7edf18743"",""author_name"":""Robin Aufderhar"",""book_name"":""to patiently hostel"",""lend_date"":""2023-04-29"",""days_to_return"":10},{""book_id"":""ed691d4a-247a-43ed-973a-7156a555cee9"",""author_name"":""Orville Stiedemann"",""book_name"":""bah subtend deface"",""lend_date"":""2023-05-19"",""days_to_return"":10},{""book_id"":""1a7ad42f-28b3-4a9a-aa52-ee99f1fd498e"",""author_name"":""Randy Macejkovic"",""book_name"":""fooey geez tiger"",""lend_date"":""2023-09-08"",""days_to_return"":30}]"
473,Victoria Koelpin,"[{""book_id"":""3aeb9fb0-149c-4bc9-9584-77928c332931"",""author_name"":""Eduardo White"",""book_name"":""even wingtip since"",""lend_date"":""2023-06-29"",""days_to_return"":5}]"
474,Courtney Glover,"[{""book_id"":""651d6fe5-0c98-47b3-8a69-6ce7da346fe0"",""author_name"":""Marion Stark"",""book_name"":""aluminum concerning gadzooks"",""lend_date"":""2024-01-11"",""days_to_return"":8},{""book_id"":""e87246ca-9449-47f5-b639-478173ca27dd"",""author_name"":""Rene Waters"",""book_name"":""grasp majestically clamp"",""lend_date"":""2023-06-18"",""days_to_return"":11},{""book_id"":""5cb20b08-a9f3-4439-ad35-a8524d06b826"",""author_name"":""Terrance Bogisich"",""book_name"":""woot superb kindheartedly"",""lend_date"":""2023-02-18"",""days_to_return"":1},{""book_id"":""3b577187-5ed0-493b-8c29-58c94c218204"",""author_name"":""Kari Oberbrunner"",""book_name"":""vacation networking carefully"",""lend_date"":""2023-05-14"",""days_to_return"":6},{""book_id"":""b2883074-8b3c-46f6-bc2d-93aad23050c8"",""author_name"":""Joyce Russel"",""book_name"":""gah laborer superintend"",""lend_date"":""2023-08-14"",""days_to_return"":12}]"
475,Wayne Kemmer II,"[{""book_id"":""91bbd506-f3a2-468e-8297-f0c3cb765c57"",""author_name"":""Mabel D'Amore DDS"",""book_name"":""arrangement enlightened yowza"",""lend_date"":""2023-05-30"",""days_to_return"":8}]"
476,Viola Grant,"[{""book_id"":""e11aa8b0-6956-4fa0-937e-f7bbf9aa5a2f"",""author_name"":""Mitchell Strosin"",""book_name"":""indeed unlike loosely"",""lend_date"":""2023-04-13"",""days_to_return"":10},{""book_id"":""1a7ad42f-28b3-4a9a-aa52-ee99f1fd498e"",""author_name"":""Randy Macejkovic"",""book_name"":""fooey geez tiger"",""lend_date"":""2023-08-07"",""days_to_return"":17},{""book_id"":""fdf44ee9-ac4f-48d6-b175-c0e5ec97e3d2"",""author_name"":""Miss Olive Conn"",""book_name"":""revascularisation peddle upwardly"",""lend_date"":""2023-10-26"",""days_to_return"":18}]"
477,Shelly Abbott-Volkman,"[{""book_id"":""cc1cd9da-a435-4654-b6d5-319ab7f0beb5"",""author_name"":""Dr. Jimmie Rau"",""book_name"":""countersign but heavy"",""lend_date"":""2024-01-15"",""days_to_return"":20},{""book_id"":""9a88d854-8f9a-4e39-bf82-d9b5e14178e7"",""author_name"":""Marta Terry"",""book_name"":""smoggy lest as"",""lend_date"":""2023-07-20"",""days_to_return"":20}]"
478,Patsy Wisoky,"[]"
479,Scott Torphy I,"[{""book_id"":""2ff6d072-9cc7-4c0b-8108-dc4e8b52e7be"",""author_name"":""Jenna Gerlach"",""book_name"":""gift amongst decent"",""lend_date"":""2024-01-03"",""days_to_return"":21},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-11-05"",""days_to_return"":13},{""book_id"":""04501887-b3ca-4103-8c4d-0f5aa0385720"",""author_name"":""Fernando Streich"",""book_name"":""so coolly hm"",""lend_date"":""2023-05-28"",""days_to_return"":16},{""book_id"":""e2a21607-ae01-413b-a35e-cdab1d051fb0"",""author_name"":""Maurice Renner"",""book_name"":""furiously hay ha"",""lend_date"":""2023-10-03"",""days_to_return"":16},{""book_id"":""e21b6a41-a424-490f-bc02-e4057208fe5c"",""author_name"":""Florence Carroll"",""book_name"":""windy optimistic ponder"",""lend_date"":""2023-04-03"",""days_to_return"":17}]"
480,Joe Lemke,"[{""book_id"":""e87246ca-9449-47f5-b639-478173ca27dd"",""author_name"":""Rene Waters"",""book_name"":""grasp majestically clamp"",""lend_date"":""2023-05-21"",""days_to_return"":15},{""book_id"":""d83cf7de-6a4c-4e4d-9a0b-7ffa7f870b5a"",""author_name"":""Bridget Kiehn"",""book_name"":""ew lest evil"",""lend_date"":""2023-05-25"",""days_to_return"":21},{""book_id"":""38f6f6da-3b22-4b02-9f55-0a8f368d2985"",""author_name"":""Blanche Waelchi"",""book_name"":""wrench demonize needily"",""lend_date"":""2023-04-19"",""days_to_return"":20},{""book_id"":""ee219d5a-390c-4d16-95c3-b67020fcaac0"",""author_name"":""Josh Cruickshank"",""book_name"":""buoyant elope safely"",""lend_date"":""2023-03-16"",""days_to_return"":26}]"
481,Naomi Hilll-White,"[{""book_id"":""b05581a2-8704-44fa-af6b-f2f8ade25279"",""author_name"":""Earl Carroll"",""book_name"":""apud beautiful pish"",""lend_date"":""2023-10-24"",""days_to_return"":6},{""book_id"":""826bee51-a646-4b56-a6f0-157a099ca32f"",""author_name"":""Miss Ann Sporer"",""book_name"":""pave where phew"",""lend_date"":""2023-03-10"",""days_to_return"":2}]"
482,Kristen Hessel,"[{""book_id"":""826bee51-a646-4b56-a6f0-157a099ca32f"",""author_name"":""Miss Ann Sporer"",""book_name"":""pave where phew"",""lend_date"":""2023-03-17"",""days_to_return"":24},{""book_id"":""d4e09a49-3525-4d80-a65b-811a2e5a97c9"",""author_name"":""Blanche Waelchi"",""book_name"":""lightly girlfriend malnutrition"",""lend_date"":""2023-08-31"",""days_to_return"":3},{""book_id"":""475f3164-197c-48ed-95b1-89ddd4811a40"",""author_name"":""Miss Olive Conn"",""book_name"":""although before shoot"",""lend_date"":""2023-09-03"",""days_to_return"":12},{""book_id"":""43a20995-c396-48ca-bf37-4eb94aad7582"",""author_name"":""Joyce Russel"",""book_name"":""exhibit oh broadly"",""lend_date"":""2023-09-01"",""days_to_return"":22},{""book_id"":""b121ba22-e1e1-4053-84d6-8aa9069a37f7"",""author_name"":""Marta Terry"",""book_name"":""hybridization across brr"",""lend_date"":""2023-04-06"",""days_to_return"":3}]"
483,Gwen Conroy,"[{""book_id"":""f93ba989-fed9-4501-abbf-e5e3f1b938de"",""author_name"":""Tami Quitzon"",""book_name"":""into fries ammunition"",""lend_date"":""2023-07-25"",""days_to_return"":24},{""book_id"":""611121b7-4350-4e60-a0cb-4ea7edf18743"",""author_name"":""Robin Aufderhar"",""book_name"":""to patiently hostel"",""lend_date"":""2023-11-04"",""days_to_return"":19}]"
484,Latoya Medhurst,"[{""book_id"":""79ca8b31-875f-4d3f-afae-ad51b4ad58e1"",""author_name"":""Robin Aufderhar"",""book_name"":""letter or mmm"",""lend_date"":""2023-12-23"",""days_to_return"":8},{""book_id"":""f93ba989-fed9-4501-abbf-e5e3f1b938de"",""author_name"":""Tami Quitzon"",""book_name"":""into fries ammunition"",""lend_date"":""2024-01-03"",""days_to_return"":8}]"
485,Hugo Tremblay,"[{""book_id"":""29867db1-6305-4f6d-9152-b24c1f81696c"",""author_name"":""Terence Littel"",""book_name"":""conductor popcorn timbale"",""lend_date"":""2023-10-03"",""days_to_return"":5},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-09-05"",""days_to_return"":17}]"
486,Sheila Weissnat,"[{""book_id"":""5690ad39-f339-4204-9ab2-dafe59744bc9"",""author_name"":""Randy Macejkovic"",""book_name"":""unlined swank archive"",""lend_date"":""2023-09-19"",""days_to_return"":3},{""book_id"":""2f230fc3-5cad-4d9e-a960-7e1f778a3865"",""author_name"":""Maureen White"",""book_name"":""whenever upliftingly professor"",""lend_date"":""2024-01-24"",""days_to_return"":28},{""book_id"":""38c3bcc2-c6e9-4d3b-809c-3e20849e7d44"",""author_name"":""William Koss"",""book_name"":""meaningfully for woot"",""lend_date"":""2023-05-17"",""days_to_return"":13},{""book_id"":""e85f672d-5b35-4ce1-8f59-3b56c2a06af1"",""author_name"":""Blanche Waelchi"",""book_name"":""outmaneuver aha old-fashioned"",""lend_date"":""2023-11-10"",""days_to_return"":14}]"
487,Lindsay Nitzsche,"[{""book_id"":""fdf44ee9-ac4f-48d6-b175-c0e5ec97e3d2"",""author_name"":""Miss Olive Conn"",""book_name"":""revascularisation peddle upwardly"",""lend_date"":""2023-12-01"",""days_to_return"":11}]"
488,Brenda Pagac,"[{""book_id"":""651d6fe5-0c98-47b3-8a69-6ce7da346fe0"",""author_name"":""Marion Stark"",""book_name"":""aluminum concerning gadzooks"",""lend_date"":""2023-09-19"",""days_to_return"":22},{""book_id"":""b2883074-8b3c-46f6-bc2d-93aad23050c8"",""author_name"":""Joyce Russel"",""book_name"":""gah laborer superintend"",""lend_date"":""2023-04-15"",""days_to_return"":13}]"
489,Theodore Champlin,"[{""book_id"":""5690ad39-f339-4204-9ab2-dafe59744bc9"",""author_name"":""Randy Macejkovic"",""book_name"":""unlined swank archive"",""lend_date"":""2023-04-26"",""days_to_return"":21},{""book_id"":""04501887-b3ca-4103-8c4d-0f5aa0385720"",""author_name"":""Fernando Streich"",""book_name"":""so coolly hm"",""lend_date"":""2023-06-26"",""days_to_return"":8},{""book_id"":""c47b0e91-6401-43f3-a24d-636a4542ad71"",""author_name"":""Terrance Bogisich"",""book_name"":""each anticipate pfft"",""lend_date"":""2023-04-05"",""days_to_return"":12}]"
490,Diane Kling MD,"[{""book_id"":""b121ba22-e1e1-4053-84d6-8aa9069a37f7"",""author_name"":""Marta Terry"",""book_name"":""hybridization across brr"",""lend_date"":""2023-10-20"",""days_to_return"":20},{""book_id"":""c3b273e6-4300-4228-a3a4-20ea5bfda542"",""author_name"":""Rene Waters"",""book_name"":""vice criminal past"",""lend_date"":""2023-07-18"",""days_to_return"":9},{""book_id"":""0b656d04-5e06-4c11-bf1c-a4f90e54030b"",""author_name"":""Robyn Bayer-Gleason"",""book_name"":""likewise defoliate alarmed"",""lend_date"":""2023-04-18"",""days_to_return"":1}]"
491,Guadalupe Paucek,"[{""book_id"":""64bd90e0-eb45-4df5-bd6b-c9cfe7eb999d"",""author_name"":""Rene Waters"",""book_name"":""ultimately proceedings flaunt"",""lend_date"":""2023-12-25"",""days_to_return"":12},{""book_id"":""9884703b-ceae-4d4a-be6f-675ee331a54b"",""author_name"":""Randy Macejkovic"",""book_name"":""commingle hmph altar"",""lend_date"":""2023-08-21"",""days_to_return"":6},{""book_id"":""9bbd1de9-c633-4a0b-b474-856c532df644"",""author_name"":""Dr. Kristi Morissette"",""book_name"":""whimper delayed ew"",""lend_date"":""2023-11-08"",""days_to_return"":3}]"
492,Pam Pagac,"[]"
493,Dr. Arlene Konopelski,"[{""book_id"":""c7cb726e-0fe0-45c1-a147-cc28ec53091e"",""author_name"":""Maurice Renner"",""book_name"":""gah different quiver"",""lend_date"":""2023-06-08"",""days_to_return"":21},{""book_id"":""475f3164-197c-48ed-95b1-89ddd4811a40"",""author_name"":""Miss Olive Conn"",""book_name"":""although before shoot"",""lend_date"":""2024-01-05"",""days_to_return"":28},{""book_id"":""211bf2e5-eecd-4058-acbb-8c51adc6047b"",""author_name"":""Marta Terry"",""book_name"":""rash aha commonly"",""lend_date"":""2023-07-03"",""days_to_return"":24},{""book_id"":""4040e88b-28a5-429e-bce3-fd83368d8369"",""author_name"":""Terrell Harvey"",""book_name"":""whereas biscuit trundle"",""lend_date"":""2023-12-30"",""days_to_return"":30}]"
494,Brett Little,"[{""book_id"":""23b563de-c77d-481f-a3fc-c9abe1296656"",""author_name"":""Terrell Harvey"",""book_name"":""worth what yowza"",""lend_date"":""2023-06-04"",""days_to_return"":13},{""book_id"":""1241526a-305d-45a9-9f59-c24f3c74e49b"",""author_name"":""Dr. Jimmie Rau"",""book_name"":""before huzzah than"",""lend_date"":""2023-02-16"",""days_to_return"":8}]"
495,Miss Sandy O'Hara,"[{""book_id"":""84ce9fa3-96ba-4cc3-82be-76063010f2c5"",""author_name"":""Rachel Johns"",""book_name"":""meh decimalise under"",""lend_date"":""2023-04-17"",""days_to_return"":11},{""book_id"":""c0f32e4b-87b3-446f-9060-95eb4aa1873c"",""author_name"":""Mitchell Strosin"",""book_name"":""camel glower sunlamp"",""lend_date"":""2023-05-28"",""days_to_return"":27},{""book_id"":""e21b6a41-a424-490f-bc02-e4057208fe5c"",""author_name"":""Florence Carroll"",""book_name"":""windy optimistic ponder"",""lend_date"":""2023-06-16"",""days_to_return"":17},{""book_id"":""df4cb1ac-49fe-41f7-95e3-4f1110663949"",""author_name"":""Miss Olive Conn"",""book_name"":""interfere by optimistically"",""lend_date"":""2023-03-28"",""days_to_return"":22},{""book_id"":""79ca8b31-875f-4d3f-afae-ad51b4ad58e1"",""author_name"":""Robin Aufderhar"",""book_name"":""letter or mmm"",""lend_date"":""2023-02-23"",""days_to_return"":7}]"
496,Chester Ratke,"[{""book_id"":""266940eb-308f-464f-89aa-74e7756f1df3"",""author_name"":""Terrell Harvey"",""book_name"":""drat loftily within"",""lend_date"":""2023-03-15"",""days_to_return"":9},{""book_id"":""52302f52-9643-439a-aac2-d6b438a07e54"",""author_name"":""Rachel Johns"",""book_name"":""boohoo commonly mechanically"",""lend_date"":""2023-11-28"",""days_to_return"":8},{""book_id"":""c3b273e6-4300-4228-a3a4-20ea5bfda542"",""author_name"":""Rene Waters"",""book_name"":""vice criminal past"",""lend_date"":""2023-02-01"",""days_to_return"":2}]"
497,Rickey Adams,"[{""book_id"":""23b563de-c77d-481f-a3fc-c9abe1296656"",""author_name"":""Terrell Harvey"",""book_name"":""worth what yowza"",""lend_date"":""2023-10-26"",""days_to_return"":24},{""book_id"":""651d6fe5-0c98-47b3-8a69-6ce7da346fe0"",""author_name"":""Marion Stark"",""book_name"":""aluminum concerning gadzooks"",""lend_date"":""2023-07-03"",""days_to_return"":16},{""book_id"":""c47b0e91-6401-43f3-a24d-636a4542ad71"",""author_name"":""Terrance Bogisich"",""book_name"":""each anticipate pfft"",""lend_date"":""2024-01-09"",""days_to_return"":11},{""book_id"":""e11aa8b0-6956-4fa0-937e-f7bbf9aa5a2f"",""author_name"":""Mitchell Strosin"",""book_name"":""indeed unlike loosely"",""lend_date"":""2023-02-26"",""days_to_return"":29}]"
498,Karla Batz,"[{""book_id"":""e87246ca-9449-47f5-b639-478173ca27dd"",""author_name"":""Rene Waters"",""book_name"":""grasp majestically clamp"",""lend_date"":""2023-06-19"",""days_to_return"":7},{""book_id"":""475f3164-197c-48ed-95b1-89ddd4811a40"",""author_name"":""Miss Olive Conn"",""book_name"":""although before shoot"",""lend_date"":""2023-04-19"",""days_to_return"":4},{""book_id"":""037fcb48-a696-47f5-bee4-b969231343a0"",""author_name"":""Rene Waters"",""book_name"":""yowza ah artistic"",""lend_date"":""2023-02-14"",""days_to_return"":6}]"
